step,rank,is_low_rank
727,495,False
728,455,False
729,509,False
730,509,False
731,470,False
732,489,False
733,504,False
734,505,False
735,497,False
736,507,False
737,411,False
738,421,False
739,504,False
740,479,False
741,501,False
742,497,False
743,502,False
744,483,False
745,475,False
746,507,False
747,508,False
748,467,False
749,505,False
750,506,False
751,497,False
752,506,False
753,478,False
754,487,False
755,482,False
756,389,False
757,487,False
758,503,False
759,476,False
760,494,False
761,495,False
762,509,False
763,502,False
764,482,False
765,500,False
766,502,False
767,508,False
768,504,False
769,491,False
770,492,False
771,508,False
772,506,False
773,450,False
774,507,False
775,497,False
776,470,False
777,500,False
778,487,False
779,507,False
780,504,False
781,492,False
782,397,False
783,502,False
784,501,False
785,505,False
786,462,False
787,501,False
788,438,False
789,471,False
790,495,False
791,508,False
792,508,False
793,500,False
794,420,False
795,495,False
796,506,False
797,508,False
798,507,False
799,509,False
800,485,False
801,404,False
802,486,False
803,492,False
804,481,False
805,458,False
806,508,False
807,500,False
808,508,False
809,509,False
810,504,False
811,507,False
812,506,False
813,501,False
814,503,False
815,509,False
816,487,False
817,501,False
818,508,False
819,486,False
820,481,False
821,502,False
822,508,False
823,494,False
824,508,False
825,486,False
826,508,False
827,495,False
828,503,False
829,503,False
830,448,False
831,475,False
832,499,False
833,504,False
834,503,False
835,490,False
836,470,False
837,501,False
838,501,False
839,504,False
840,453,False
841,506,False
842,506,False
843,508,False
844,508,False
845,499,False
846,507,False
847,488,False
848,501,False
849,487,False
850,503,False
851,499,False
852,502,False
853,476,False
854,505,False
855,459,False
856,463,False
857,480,False
858,482,False
859,505,False
860,503,False
861,503,False
862,468,False
863,497,False
864,481,False
865,480,False
866,508,False
867,496,False
868,505,False
869,484,False
870,489,False
871,421,False
872,506,False
873,507,False
874,509,False
875,507,False
876,498,False
877,505,False
878,500,False
879,506,False
880,492,False
881,483,False
882,500,False
883,494,False
884,496,False
885,499,False
886,491,False
887,506,False
888,504,False
889,495,False
890,507,False
891,457,False
892,504,False
893,488,False
894,444,False
895,487,False
896,505,False
897,509,False
898,464,False
899,503,False
900,438,False
901,487,False
902,502,False
903,504,False
904,495,False
905,496,False
906,504,False
907,501,False
908,507,False
909,504,False
910,506,False
911,509,False
912,448,False
913,498,False
914,501,False
915,509,False
916,480,False
917,502,False
918,507,False
919,468,False
920,502,False
921,504,False
922,441,False
923,501,False
924,487,False
925,492,False
926,437,False
927,502,False
928,507,False
929,507,False
930,501,False
931,481,False
932,506,False
933,507,False
934,503,False
935,449,False
936,499,False
937,464,False
938,507,False
939,496,False
940,497,False
941,507,False
942,507,False
943,504,False
944,502,False
945,503,False
946,509,False
947,483,False
948,498,False
949,435,False
950,498,False
951,503,False
952,509,False
953,504,False
954,462,False
955,502,False
956,508,False
957,503,False
958,503,False
959,507,False
960,507,False
961,498,False
962,501,False
963,497,False
964,485,False
965,501,False
966,503,False
967,496,False
968,501,False
969,503,False
970,492,False
971,507,False
972,480,False
973,463,False
974,497,False
975,476,False
976,500,False
977,505,False
978,507,False
979,509,False
980,500,False
981,469,False
982,508,False
983,508,False
984,501,False
985,502,False
986,477,False
987,471,False
988,508,False
989,508,False
990,481,False
991,476,False
992,498,False
993,504,False
994,488,False
995,486,False
996,456,False
997,474,False
998,502,False
999,507,False
1000,507,False
1001,499,False
1002,506,False
1003,504,False
1004,501,False
1005,502,False
1006,506,False
1007,499,False
1008,497,False
1009,485,False
1010,508,False
1011,473,False
1012,508,False
1013,505,False
1014,465,False
1015,487,False
1016,437,False
1017,508,False
1018,486,False
1019,497,False
1020,474,False
1021,466,False
1022,505,False
1023,507,False
1024,495,False
1025,496,False
1026,503,False
1027,506,False
1028,501,False
1029,455,False
1030,444,False
1031,505,False
1032,413,False
1033,421,False
1034,502,False
1035,450,False
1036,506,False
1037,508,False
1038,467,False
1039,490,False
1040,480,False
1041,505,False
1042,506,False
1043,501,False
1044,506,False
1045,508,False
1046,506,False
1047,504,False
1048,505,False
1049,502,False
1050,460,False
1051,500,False
1052,507,False
1053,508,False
1054,468,False
1055,458,False
1056,508,False
1057,507,False
1058,505,False
1059,489,False
1060,507,False
1061,508,False
1062,503,False
