step,rank,is_low_rank
2077,502,False
2078,507,False
2079,509,False
2080,506,False
2081,489,False
2082,502,False
2083,505,False
2084,510,False
2085,509,False
2086,505,False
2087,506,False
2088,506,False
2089,454,False
2090,483,False
2091,507,False
2092,505,False
2093,504,False
2094,481,False
2095,502,False
2096,435,False
2097,462,False
2098,504,False
2099,502,False
2100,481,False
2101,509,False
2102,491,False
2103,503,False
2104,468,False
2105,332,True
2106,505,False
2107,504,False
2108,387,False
2109,494,False
2110,506,False
2111,460,False
2112,508,False
2113,472,False
2114,489,False
2115,506,False
2116,509,False
2117,467,False
2118,460,False
2119,498,False
2120,467,False
2121,508,False
2122,401,False
2123,450,False
2124,439,False
2125,508,False
2126,479,False
2127,508,False
2128,448,False
2129,478,False
2130,498,False
2131,480,False
2132,501,False
2133,468,False
2134,488,False
